step,episode,epoch,epoch step,epoch_episode,episode step,score,epsilon,beta,avg_pos_reward_ratio,avg_neg_reward_ratio,avg_loss
198000,197,19,8000,8,999,38.708499134797606,0.1,0,0.0,0.0,0.0
199000,198,19,9000,9,999,37.68849915759638,0.1,0,0.0,0.0,0.0
200000,199,19,10000,10,999,37.531999161094426,0.1,0,0.0,0.0,0.0
201000,200,20,1000,1,999,38.74699913393706,0.1,0,0.0,0.0,0.0
202000,201,20,2000,2,999,38.05449914941564,0.1,0,0.0,0.0,0.0
203000,202,20,3000,3,999,38.402499141637236,0.1,0,0.0,0.0,0.0
204000,203,20,4000,4,999,38.889499130751936,0.1,0,0.0,0.0,0.0
205000,204,20,5000,5,999,38.593499137368056,0.1,0,0.0,0.0,0.0
206000,205,20,6000,6,999,39.1829991241917,0.1,0,0.0,0.0,0.0
207000,206,20,7000,7,999,39.08649912634864,0.1,0,0.0,0.0,0.0
208000,207,20,8000,8,999,38.14499914739281,0.1,0,0.0,0.0,0.0
209000,208,20,9000,9,999,37.270999166928235,0.1,0,0.0,0.0,0.0
210000,209,20,10000,10,999,38.558999138139185,0.1,0,0.0,0.0,0.0
211000,210,21,1000,1,999,38.34099914301187,0.1,0,0.0,0.0,0.0
212000,211,21,2000,2,999,38.557499138172716,0.1,0,0.0,0.0,0.0
213000,212,21,3000,3,999,38.48549913978204,0.1,0,0.0,0.0,0.0
214000,213,21,4000,4,999,38.12149914791807,0.1,0,0.0,0.0,0.0
215000,214,21,5000,5,999,38.247499145101756,0.1,0,0.0,0.0,0.0
216000,215,21,6000,6,999,37.58449915992096,0.1,0,0.0,0.0,0.0
217000,216,21,7000,7,999,38.412999141402544,0.1,0,0.0,0.0,0.0
218000,217,21,8000,8,999,38.79699913281947,0.1,0,0.0,0.0,0.0
219000,218,21,9000,9,999,38.695999135077,0.1,0,0.0,0.0,0.0
220000,219,21,10000,10,999,39.225499123241754,0.1,0,0.0,0.0,0.0
221000,220,22,1000,1,999,38.11699914801866,0.1,0,0.0,0.0,0.0
222000,221,22,2000,2,999,38.94549912950024,0.1,0,0.0,0.0,0.0
223000,222,22,3000,3,999,36.47449918473139,0.1,0,0.0,0.0,0.0
224000,223,22,4000,4,999,38.53499913867563,0.1,0,0.0,0.0,0.0
225000,224,22,5000,5,999,37.88949915310368,0.1,0,0.0,0.0,0.0
226000,225,22,6000,6,999,35.46949920719489,0.1,0,0.0,0.0,0.0
227000,226,22,7000,7,999,36.26549918940291,0.1,0,0.0,0.0,0.0
228000,227,22,8000,8,999,39.16149912467226,0.1,0,0.0,0.0,0.0
229000,228,22,9000,9,999,38.226999145559965,0.1,0,0.0,0.0,0.0
230000,229,22,10000,10,999,37.92149915238842,0.1,0,0.0,0.0,0.0
231000,230,23,1000,1,999,39.10499912593514,0.1,0,0.0,0.0,0.0
232000,231,23,2000,2,999,38.7249991344288,0.1,0,0.0,0.0,0.0
233000,232,23,3000,3,999,38.42499914113432,0.1,0,0.0,0.0,0.0
234000,233,23,4000,4,999,38.513999139145014,0.1,0,0.0,0.0,0.0
235000,234,23,5000,5,999,38.977499128784984,0.1,0,0.0,0.0,0.0
236000,235,23,6000,6,999,39.08699912633747,0.1,0,0.0,0.0,0.0
237000,236,23,7000,7,999,39.06599912680686,0.1,0,0.0,0.0,0.0
238000,237,23,8000,8,999,38.66299913581461,0.1,0,0.0,0.0,0.0
239000,238,23,9000,9,999,38.22599914558232,0.1,0,0.0,0.0,0.0
240000,239,23,10000,10,999,39.06749912677333,0.1,0,0.0,0.0,0.0
241000,240,24,1000,1,999,38.98549912860617,0.1,0,0.0,0.0,0.0
242000,241,24,2000,2,999,39.09149912623688,0.1,0,0.0,0.0,0.0
243000,242,24,3000,3,999,38.44749914063141,0.1,0,0.0,0.0,0.0
244000,243,24,4000,4,999,39.253999122604725,0.1,0,0.0,0.0,0.0
245000,244,24,5000,5,999,38.91699913013726,0.1,0,0.0,0.0,0.0
246000,245,24,6000,6,999,38.29649914400652,0.1,0,0.0,0.0,0.0
247000,246,24,7000,7,999,38.58699913751334,0.1,0,0.0,0.0,0.0
248000,247,24,8000,8,999,38.25649914490059,0.1,0,0.0,0.0,0.0
249000,248,24,9000,9,999,38.21349914586172,0.1,0,0.0,0.0,0.0
250000,249,24,10000,10,999,38.77949913321063,0.1,0,0.0,0.0,0.0
251000,250,25,1000,1,999,37.48499916214496,0.1,0,0.0,0.0,0.0
252000,251,25,2000,2,999,37.190999168716374,0.1,0,0.0,0.0,0.0
253000,252,25,3000,3,999,37.155999169498685,0.1,0,0.0,0.0,0.0
254000,253,25,4000,4,999,38.557499138172716,0.1,0,0.0,0.0,0.0
255000,254,25,5000,5,999,38.09199914857745,0.1,0,0.0,0.0,0.0
256000,255,25,6000,6,999,38.99899912830442,0.1,0,0.0,0.0,0.0
257000,256,25,7000,7,999,39.10299912597984,0.1,0,0.0,0.0,0.0
258000,257,25,8000,8,999,37.30099916625768,0.1,0,0.0,0.0,0.0
259000,258,25,9000,9,999,37.72399915680289,0.1,0,0.0,0.0,0.0
260000,259,25,10000,10,999,38.79449913287535,0.1,0,0.0,0.0,0.0
261000,260,26,1000,1,999,39.041999127343296,0.1,0,0.0,0.0,0.0
262000,261,26,2000,2,999,37.96649915138259,0.1,0,0.0,0.0,0.0
263000,262,26,3000,3,999,38.61599913686514,0.1,0,0.0,0.0,0.0
264000,263,26,4000,4,999,37.65449915835634,0.1,0,0.0,0.0,0.0
265000,264,26,5000,5,999,38.53749913861975,0.1,0,0.0,0.0,0.0
266000,265,26,6000,6,999,38.50799913927913,0.1,0,0.0,0.0,0.0
267000,266,26,7000,7,999,38.12299914788455,0.1,0,0.0,0.0,0.0
268000,267,26,8000,8,999,38.740999134071174,0.1,0,0.0,0.0,0.0
269000,268,26,9000,9,999,38.226999145559965,0.1,0,0.0,0.0,0.0
270000,269,26,10000,10,999,38.42599914111197,0.1,0,0.0,0.0,0.0
271000,270,27,1000,1,999,38.99499912839383,0.1,0,0.0,0.0,0.0
272000,271,27,2000,2,999,38.00699915047735,0.1,0,0.0,0.0,0.0
273000,272,27,3000,3,999,38.7519991338253,0.1,0,0.0,0.0,0.0
274000,273,27,4000,4,999,38.451499140542,0.1,0,0.0,0.0,0.0
275000,274,27,5000,5,999,38.44699914064258,0.1,0,0.0,0.0,0.0
276000,275,27,6000,6,999,38.863999131321904,0.1,0,0.0,0.0,0.0
277000,276,27,7000,7,999,38.71799913458526,0.1,0,0.0,0.0,0.0
278000,277,27,8000,8,999,38.475999139994386,0.1,0,0.0,0.0,0.0
279000,278,27,9000,9,999,37.33849916541949,0.1,0,0.0,0.0,0.0
280000,279,27,10000,10,999,38.92149913003668,0.1,0,0.0,0.0,0.0
281000,280,28,1000,1,999,39.06099912691862,0.1,0,0.0,0.0,0.0
282000,281,28,2000,2,999,39.02799912765622,0.1,0,0.0,0.0,0.0
283000,282,28,3000,3,999,38.97449912885204,0.1,0,0.0,0.0,0.0
284000,283,28,4000,4,999,39.03049912760034,0.1,0,0.0,0.0,0.0
285000,284,28,5000,5,999,38.748999133892355,0.1,0,0.0,0.0,0.0
286000,285,28,6000,6,999,39.00799912810326,0.1,0,0.0,0.0,0.0
287000,286,28,7000,7,999,38.704999134875834,0.1,0,0.0,0.0,0.0
288000,287,28,8000,8,999,38.06249914923683,0.1,0,0.0,0.0,0.0
289000,288,28,9000,9,999,37.96199915148318,0.1,0,0.0,0.0,0.0
290000,289,28,10000,10,999,38.81699913237244,0.1,0,0.0,0.0,0.0
291000,290,29,1000,1,999,39.14749912498519,0.1,0,0.0,0.0,0.0
292000,291,29,2000,2,999,38.361499142553654,0.1,0,0.0,0.0,0.0
293000,292,29,3000,3,999,37.14749916968867,0.1,0,0.0,0.0,0.0
294000,293,29,4000,4,999,37.27199916690588,0.1,0,0.0,0.0,0.0
295000,294,29,5000,5,999,38.38699914198369,0.1,0,0.0,0.0,0.0
296000,295,29,6000,6,999,37.30799916610122,0.1,0,0.0,0.0,0.0
297000,296,29,7000,7,999,37.52849916117266,0.1,0,0.0,0.0,0.0
298000,297,29,8000,8,999,38.64449913622811,0.1,0,0.0,0.0,0.0
299000,298,29,9000,9,999,38.32949914326891,0.1,0,0.0,0.0,0.0
300000,299,29,10000,10,999,38.21649914579466,0.1,0,0.0,0.0,0.0
